ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE
10162,0.46153846153846156,0.8829321663019694,2,0.2872645244682799,2003-10-18,SHIPPED,4,10,2003,Vintage Cars,102,S18_1342,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,San Francisco,CA,28034,USA,EMEA,Brown,Julie,Medium
10173,0.40659340659340665,1.0,6,0.33483865133114765,2003-11-05,SHIPPED,4,11,2003,Vintage Cars,102,S18_1342,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,CA,24100,Italy,EMEA,Rovelli,Giovanni,Medium
10182,0.20879120879120883,0.8267231947483589,3,0.12507619109940907,2003-11-12,SHIPPED,4,11,2003,Vintage Cars,102,S18_1342,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,EMEA,Nelson,Valarie,Small
10193,0.2417582417582418,1.0,7,0.1929868160906779,2003-11-21,SHIPPED,4,11,2003,Vintage Cars,102,S18_1342,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,Glen Waverly,Victoria,3150,Australia,APAC,Connery,Sean,Medium
10205,0.3296703296703297,1.0,2,0.23922277358394844,2003-12-03,SHIPPED,4,12,2003,Vintage Cars,102,S18_1342,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,CA,28034,Spain,EMEA,Freyre,Diego,Medium
10215,0.23076923076923078,0.8547592997811815,10,0.14198785795111565,2004-01-29,SHIPPED,1,1,2004,Vintage Cars,102,S18_1342,West Coast Collectables Co.,3105553722,3675 Furth Circle,Burbank,CA,94019,USA,EMEA,Thompson,Steve,Small
10227,0.20879120879120883,1.0,3,0.18172781193867654,2004-03-02,SHIPPED,1,3,2004,Vintage Cars,102,S18_1342,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,CA,69004,France,EMEA,Saveley,Mary,Small
10244,0.3736263736263737,1.0,7,0.30900462991896727,2004-04-29,SHIPPED,2,4,2004,Vintage Cars,102,S18_1342,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,CA,28034,Spain,EMEA,Freyre,Diego,Medium
10256,0.3076923076923077,0.9391411378555798,2,0.20341424356300092,2004-06-08,SHIPPED,2,6,2004,Vintage Cars,102,S18_1342,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,Kobenhavn,CA,1734,Denmark,EMEA,Petersen,Jytte,Medium
10280,0.4835164835164836,1.0,9,0.3497893853758675,2004-08-17,SHIPPED,3,8,2004,Vintage Cars,102,S18_1342,Amica Models & Co.,011-4988555,Via Monte Bianco 34,Torino,CA,10100,Italy,EMEA,Accorti,Paolo,Medium
10289,0.3516483516483517,1.0,2,0.3004153471851019,2004-09-03,SHIPPED,3,9,2004,Vintage Cars,102,S18_1342,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Bergen,CA,N 5804,Norway,EMEA,Oeztan,Veysel,Medium
10304,0.3406593406593407,0.9391411378555798,13,0.22449041113415735,2004-10-11,SHIPPED,4,10,2004,Vintage Cars,102,S18_1342,Auto Assoc. & Cie.,30.59.8555,"67, avenue de l'Europe",Versailles,CA,78000,France,EMEA,Tonini,Daniel,Medium
10312,0.40659340659340665,0.8547592997811815,10,0.24713561905406134,2004-10-21,SHIPPED,4,10,2004,Vintage Cars,102,S18_1342,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,EMEA,Nelson,Valarie,Medium
10322,0.40659340659340665,0.812636761487965,14,0.2373978634876076,2004-11-04,SHIPPED,4,11,2004,Vintage Cars,102,S18_1342,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,Nashua,NH,62005,USA,EMEA,Young,Valarie,Medium
10332,0.43956043956043966,0.9333971553610503,15,0.2862983955937465,2004-11-17,SHIPPED,4,11,2004,Vintage Cars,102,S18_1342,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Manchester,CA,EC2 5NT,UK,EMEA,Ashworth,Victoria,Medium
10346,0.39560439560439564,0.12623085339168488,3,0.07606169401948579,2004-11-29,SHIPPED,4,11,2004,Vintage Cars,102,S18_1342,Signal Gift Stores,7025551838,8489 Strong St.,Las Vegas,NV,83030,USA,EMEA,King,Sue,Small
10356,0.4835164835164836,0.31865426695842447,9,0.1490272170415134,2004-12-09,SHIPPED,4,12,2004,Vintage Cars,102,S18_1342,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,Paris,CA,75508,France,EMEA,Da Cunha,Daniel,Small
10380,0.23076923076923078,0.9064551422319473,13,0.14949190003139554,2005-02-16,SHIPPED,1,2,2005,Vintage Cars,102,S18_1342,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,CA,28034,Spain,EMEA,Freyre,Diego,Small
10391,0.3186813186813187,1.0,2,0.37253826465902046,2005-03-09,SHIPPED,1,3,2005,Vintage Cars,102,S18_1342,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Medium
10422,0.4945054945054945,0.9391411378555798,2,0.322845859799554,2005-05-30,IN PROCESS,2,5,2005,Vintage Cars,102,S18_1342,Diecast Classics Inc.,2155551555,7586 Pompton St.,Allentown,PA,70267,USA,EMEA,Yu,Kyung,Medium
10102,0.38461538461538464,0.3181072210065645,1,0.11570091767537921,2003-01-10,SHIPPED,1,1,2003,Vintage Cars,53,S18_1367,Vitachrome Inc.,2125551500,2678 Kingston Rd.,NYC,NY,10022,USA,EMEA,Frick,Michael,Small
10111,0.46153846153846156,0.3033369803063458,5,0.13769542235786913,2003-03-25,SHIPPED,1,3,2003,Vintage Cars,53,S18_1367,Mini Wheels Co.,6505555787,5557 North Pendale Street,San Francisco,CA,28034,USA,EMEA,Murphy,Julie,Small
10126,0.39560439560439564,0.38443654266958427,17,0.1343647040917837,2003-05-28,SHIPPED,2,5,2003,Vintage Cars,53,S18_1367,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",Madrid,CA,28023,Spain,EMEA,Sommer,Mart¡n,Small
10139,0.4725274725274726,0.22223741794310725,6,0.119938208926472,2003-07-16,SHIPPED,3,7,2003,Vintage Cars,53,S18_1367,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Small
10149,0.2637362637362638,0.4286105032822757,3,0.09297115509750623,2003-09-12,SHIPPED,3,9,2003,Vintage Cars,53,S18_1367,Signal Collectibles Ltd.,4155554312,2793 Furth Circle,Brisbane,CA,94217,USA,EMEA,Taylor,Sue,Small
10162,0.4285714285714286,0.3327407002188184,1,0.13398751679145218,2003-10-18,SHIPPED,4,10,2003,Vintage Cars,53,S18_1367,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,San Francisco,CA,28034,USA,EMEA,Brown,Julie,Small
10173,0.46153846153846156,0.23700765864332607,5,0.12057861855335067,2003-11-05,SHIPPED,4,11,2003,Vintage Cars,53,S18_1367,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,CA,24100,Italy,EMEA,Rovelli,Giovanni,Small
10182,0.28571428571428575,0.37705142231947486,2,0.09266234678144533,2003-11-12,SHIPPED,4,11,2003,Vintage Cars,53,S18_1367,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,EMEA,Nelson,Valarie,Small
10193,0.43956043956043966,0.36228118161925593,6,0.14505829492223546,2003-11-21,SHIPPED,4,11,2003,Vintage Cars,53,S18_1367,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,Glen Waverly,Victoria,3150,Australia,APAC,Connery,Sean,Small
10205,0.46153846153846156,0.5023249452954048,1,0.1890458337714245,2003-12-03,SHIPPED,4,12,2003,Vintage Cars,53,S18_1367,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,CA,28034,Spain,EMEA,Freyre,Diego,Medium
10215,0.29670329670329676,0.22223741794310725,9,0.06919953208187538,2004-01-29,SHIPPED,1,1,2004,Vintage Cars,53,S18_1367,West Coast Collectables Co.,3105553722,3675 Furth Circle,Burbank,CA,94019,USA,EMEA,Thompson,Steve,Small
10227,0.27472527472527475,0.2959518599562364,2,0.07514262165025692,2004-03-02,SHIPPED,1,3,2004,Vintage Cars,53,S18_1367,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,CA,69004,France,EMEA,Saveley,Mary,Small
10244,0.15384615384615385,0.4286105032822757,6,0.05016444042830243,2004-04-29,SHIPPED,2,4,2004,Vintage Cars,53,S18_1367,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,CA,28034,Spain,EMEA,Freyre,Diego,Small
10256,0.2527472527472528,0.3401258205689278,1,0.07489483973951283,2004-06-08,SHIPPED,2,6,2004,Vintage Cars,53,S18_1367,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,Kobenhavn,CA,1734,Denmark,EMEA,Petersen,Jytte,Small
10280,0.23076923076923078,0.42122538293216627,8,0.07905713468527653,2004-08-17,SHIPPED,3,8,2004,Vintage Cars,53,S18_1367,Amica Models & Co.,011-4988555,Via Monte Bianco 34,Torino,CA,10100,Italy,EMEA,Accorti,Paolo,Small
10289,0.19780219780219782,0.3992067833698031,1,0.06349319555580718,2004-09-03,SHIPPED,3,9,2004,Vintage Cars,53,S18_1367,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Bergen,CA,N 5804,Norway,EMEA,Oeztan,Veysel,Small
10304,0.3406593406593407,0.2959518599562364,12,0.09654744950064958,2004-10-11,SHIPPED,4,10,2004,Vintage Cars,53,S18_1367,Auto Assoc. & Cie.,30.59.8555,"67, avenue de l'Europe",Versailles,CA,78000,France,EMEA,Tonini,Daniel,Small
10312,0.20879120879120883,0.23700765864332607,9,0.045815389977111425,2004-10-21,SHIPPED,4,10,2004,Vintage Cars,53,S18_1367,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,EMEA,Nelson,Valarie,Small
10322,0.38461538461538464,0.42122538293216627,5,0.13843068025325223,2004-11-04,SHIPPED,4,11,2004,Vintage Cars,53,S18_1367,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,Nashua,NH,62005,USA,EMEA,Young,Valarie,Small
10332,0.23076923076923078,0.861734135667396,16,0.1430003080730582,2004-11-17,SHIPPED,4,11,2004,Vintage Cars,53,S18_1367,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Manchester,CA,EC2 5NT,UK,EMEA,Ashworth,Victoria,Small
10347,0.16483516483516486,0.4385940919037199,7,0.0555722622488451,2004-11-29,SHIPPED,4,11,2004,Vintage Cars,53,S18_1367,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Small
10356,0.17582417582417587,0.6226750547045952,6,0.08167906434021266,2004-12-09,SHIPPED,4,12,2004,Vintage Cars,53,S18_1367,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,Paris,CA,75508,France,EMEA,Da Cunha,Daniel,Small
10369,0.28571428571428575,0.9812636761487965,7,0.19661016699912576,2005-01-20,SHIPPED,1,1,2005,Vintage Cars,53,S18_1367,Collectables For Less Inc.,6175558555,7825 Douglas Av.,Brickhaven,MA,58339,USA,EMEA,Nelson,Allen,Medium
10381,0.20879120879120883,0.35489606126914663,9,0.06166019762261712,2005-02-17,SHIPPED,1,2,2005,Vintage Cars,53,S18_1367,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,San Francisco,CA,28034,USA,EMEA,Brown,Julie,Small
10391,0.39560439560439564,1.0,3,0.3320329072023658,2005-03-09,SHIPPED,1,3,2005,Vintage Cars,53,S18_1367,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Medium
10422,0.20879120879120883,0.3401258205689278,1,0.05967500130508276,2005-05-30,IN PROCESS,2,5,2005,Vintage Cars,53,S18_1367,Diecast Classics Inc.,2155551555,7586 Pompton St.,Allentown,PA,70267,USA,EMEA,Yu,Kyung,Small
10110,0.3406593406593407,1.0,16,0.36402250771469347,2003-03-18,SHIPPED,1,3,2003,Classic Cars,124,S18_1589,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Manchester,CA,EC2 5NT,UK,EMEA,Ashworth,Victoria,Medium
10123,0.21978021978021983,1.0,2,0.19054870090958753,2003-05-20,SHIPPED,2,5,2003,Classic Cars,124,S18_1589,Atelier graphique,40.32.2555,"54, rue Royale",Nantes,CA,44000,France,EMEA,Schmitt,Carine,Medium
10137,0.41758241758241765,0.9938457330415755,2,0.2866086744255981,2003-07-10,SHIPPED,3,7,2003,Classic Cars,124,S18_1589,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,CA,51100,France,EMEA,Henriot,Paul,Medium
10148,0.4505494505494506,1.0,9,0.39457982584681495,2003-09-11,SHIPPED,3,9,2003,Classic Cars,124,S18_1589,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Medium
10161,0.40659340659340665,1.0,8,0.4170088679454762,2003-10-17,SHIPPED,4,10,2003,Classic Cars,124,S18_1589,Heintze Collectables,86 21 3555,Smagsloget 45,Aaarhus,CA,8200,Denmark,EMEA,Ibsen,Palle,Medium
10172,0.39560439560439564,1.0,6,0.3296242023370907,2003-11-05,SHIPPED,4,11,2003,Classic Cars,124,S18_1589,Gift Depot Inc.,2035552570,25593 South Bay Ln.,Bridgewater,CT,97562,USA,EMEA,King,Julie,Medium
10181,0.39560439560439564,1.0,2,0.36421073373591156,2003-11-12,SHIPPED,4,11,2003,Classic Cars,124,S18_1589,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Bergen,CA,N 5804,Norway,EMEA,Oeztan,Veysel,Medium
10192,0.2527472527472528,1.0,7,0.2776502922282505,2003-11-20,SHIPPED,4,11,2003,Classic Cars,124,S18_1589,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,Nashua,NH,62005,USA,EMEA,Young,Valarie,Medium
10204,0.3736263736263737,1.0,13,0.2610069945083588,2003-12-02,SHIPPED,4,12,2003,Classic Cars,124,S18_1589,Muscle Machine Inc,2125557413,4092 Furth Circle,NYC,NY,10022,USA,EMEA,Young,Jeff,Medium
10212,0.3516483516483517,1.0,6,0.29485532698021494,2004-01-16,SHIPPED,1,1,2004,Classic Cars,124,S18_1589,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,CA,28034,Spain,EMEA,Freyre,Diego,Medium
10226,0.3516483516483517,1.0,4,0.27051976115882526,2004-02-26,SHIPPED,1,2,2004,Classic Cars,124,S18_1589,Collectable Mini Designs Co.,7605558146,361 Furth Circle,San Diego,CA,91217,USA,EMEA,Thompson,Valarie,Medium
10241,0.16483516483516486,1.0,11,0.14900221827307036,2004-04-13,SHIPPED,2,4,2004,Classic Cars,124,S18_1589,Mini Caravy,88.60.1555,"24, place Kluber",Strasbourg,CA,67000,France,EMEA,Citeaux,Frederique,Small
10253,0.19780219780219782,1.0,1,0.21269172768694483,2004-06-01,CANCELLED,2,6,2004,Classic Cars,124,S18_1589,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,Liverpool,CA,WX1 6LT,UK,EMEA,Devon,Elizabeth,Medium
10266,0.3296703296703297,1.0,2,0.3466351290046741,2004-07-06,SHIPPED,3,7,2004,Classic Cars,124,S18_1589,L'ordine Souveniers,0522-556555,Strada Provinciale 124,Reggio Emilia,CA,42100,Italy,EMEA,Moroni,Maurizio,Medium
10278,0.18681318681318687,1.0,2,0.15605040045821272,2004-08-06,SHIPPED,3,8,2004,Classic Cars,124,S18_1589,Signal Gift Stores,7025551838,8489 Strong St.,Las Vegas,NV,83030,USA,EMEA,King,Sue,Small
10288,0.15384615384615385,1.0,14,0.18048154980600223,2004-09-01,SHIPPED,3,9,2004,Classic Cars,124,S18_1589,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,CA,69045,Singapore,APAC,Victorino,Wendy,Small
10301,0.28571428571428575,1.0,4,0.2163503709743711,2003-10-05,SHIPPED,4,10,2003,Classic Cars,124,S18_1589,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",Oslo,CA,N 0106,Norway,EMEA,Klaeboe,Jan,Medium
10311,0.2527472527472528,1.0,9,0.17948159906828118,2004-10-16,SHIPPED,4,10,2004,Classic Cars,124,S18_1589,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,CA,28034,Spain,EMEA,Freyre,Diego,Small
10321,0.41758241758241765,1.0,6,0.29466415992741535,2004-11-04,SHIPPED,4,11,2004,Classic Cars,124,S18_1589,FunGiftIdeas.com,5085552555,1785 First Street,New Bedford,MA,50553,USA,EMEA,Benitez,Violeta,Medium
10331,0.41758241758241765,1.0,14,0.32109521075064684,2004-11-17,SHIPPED,4,11,2004,Classic Cars,124,S18_1589,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,Philadelphia,PA,71270,USA,EMEA,Hernandez,Rosa,Medium
10343,0.3296703296703297,1.0,4,0.39459747203630413,2004-11-24,SHIPPED,4,11,2004,Classic Cars,124,S18_1589,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,CA,51100,France,EMEA,Henriot,Paul,Medium
10367,0.4725274725274726,0.40235229759299773,1,0.16738660668922928,2005-01-12,RESOLVED,1,1,2005,Classic Cars,124,S18_1589,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,Pasadena,CA,90003,USA,EMEA,Young,Julie,Small
10378,0.3076923076923077,0.21553610503282272,5,0.07114575973095444,2005-02-10,SHIPPED,1,2,2005,Classic Cars,124,S18_1589,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,CA,28034,Spain,EMEA,Freyre,Diego,Small
10407,0.5824175824175825,1.0,11,0.48277106936643566,2005-04-22,ON HOLD,2,4,2005,Classic Cars,124,S18_1589,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,San Jose,CA,94217,USA,EMEA,Frick,Sue,Large
10419,0.3406593406593407,1.0,1,0.3471012825103469,2005-05-17,SHIPPED,2,5,2005,Classic Cars,124,S18_1589,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,CA,5020,Austria,EMEA,Pipps,Georg,Medium
10106,0.3296703296703297,1.0,12,0.352723064378446,2003-02-17,SHIPPED,1,2,2003,Planes,157,S18_1662,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,CA,24100,Italy,EMEA,Rovelli,Giovanni,Medium
10119,0.40659340659340665,1.0,3,0.473064194631588,2003-04-28,SHIPPED,2,4,2003,Planes,157,S18_1662,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,CA,5020,Austria,EMEA,Pipps,Georg,Medium
10131,0.16483516483516486,1.0,4,0.16907475881702885,2003-06-16,SHIPPED,2,6,2003,Planes,157,S18_1662,Gift Ideas Corp.,2035554407,2440 Pompton St.,Glendale,CT,97561,USA,EMEA,Lewis,Dan,Small
10143,0.28571428571428575,1.0,7,0.35041435458694314,2003-08-10,SHIPPED,3,8,2003,Planes,157,S18_1662,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,New Bedford,MA,50553,USA,EMEA,Tam,Wing C,Medium
10155,0.3516483516483517,1.0,5,0.4447802939119911,2003-10-06,SHIPPED,4,10,2003,Planes,157,S18_1662,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,Helsinki,CA,21240,Finland,EMEA,Karttunen,Matti,Medium
10167,0.40659340659340665,1.0,1,0.3883330747676402,2003-10-23,CANCELLED,4,10,2003,Planes,157,S18_1662,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,CA,S-844 67,Sweden,EMEA,Larsson,Maria,Medium
10178,0.39560439560439564,1.0,4,0.4417833827304096,2003-11-08,SHIPPED,4,11,2003,Planes,157,S18_1662,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,Toulouse,CA,31000,France,EMEA,Roulet,Annette,Medium
10186,0.28571428571428575,1.0,1,0.4060586721095358,2003-11-14,SHIPPED,4,11,2003,Planes,157,S18_1662,"Double Decker Gift Stores, Ltd",(171) 555-7555,120 Hanover Sq.,London,CA,WA1 1DP,UK,EMEA,Hardy,Thomas,Medium
10198,0.39560439560439564,1.0,4,0.5148165494788124,2003-11-27,SHIPPED,4,11,2003,Planes,157,S18_1662,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,Makati City,CA,1227 MM,Philippines,Japan,Cruz,Arnold,Large
10210,0.27472527472527475,1.0,17,0.38508176435425606,2004-01-12,SHIPPED,1,1,2004,Planes,157,S18_1662,Osaka Souveniers Co.,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",Osaka,Osaka,530-0003,Japan,Japan,Kentary,Mory,Medium
10222,0.4725274725274726,1.0,4,0.4758552336024623,2004-02-19,SHIPPED,1,2,2004,Planes,157,S18_1662,Collectable Mini Designs Co.,7605558146,361 Furth Circle,San Diego,CA,91217,USA,EMEA,Thompson,Valarie,Medium
10262,0.4725274725274726,1.0,9,0.44746545574593016,2004-06-24,CANCELLED,2,6,2004,Planes,157,S18_1662,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,CA,28034,Spain,EMEA,Freyre,Diego,Medium
10274,0.38461538461538464,1.0,1,0.458938419945488,2004-07-21,SHIPPED,3,7,2004,Planes,157,S18_1662,Collectables For Less Inc.,6175558555,7825 Douglas Av.,Brickhaven,MA,58339,USA,EMEA,Nelson,Allen,Medium
10284,0.4285714285714286,1.0,11,0.3871662204876672,2004-08-21,SHIPPED,3,8,2004,Planes,157,S18_1662,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",Oslo,CA,N 0106,Norway,EMEA,Klaeboe,Jan,Medium
10296,0.3296703296703297,1.0,7,0.3819451541725518,2004-09-15,SHIPPED,3,9,2004,Planes,157,S18_1662,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Hansastr. 15,Munich,CA,80686,Germany,EMEA,Donnermeyer,Michael,Medium
10307,0.3626373626373627,1.0,1,0.5071691321089329,2004-10-14,SHIPPED,4,10,2004,Planes,157,S18_1662,"Classic Gift Ideas, Inc",2155554695,782 First Street,Philadelphia,PA,71270,USA,EMEA,Cervantes,Francisca,Large
10316,0.23076923076923078,1.0,9,0.23690009389243327,2004-11-01,SHIPPED,4,11,2004,Planes,157,S18_1662,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen,Medium
10327,0.20879120879120883,1.0,6,0.17077246929746842,2004-11-10,RESOLVED,4,11,2004,Planes,157,S18_1662,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,Kobenhavn,CA,1734,Denmark,EMEA,Petersen,Jytte,Small
10338,0.38461538461538464,1.0,1,0.3781181368270828,2004-11-22,SHIPPED,4,11,2004,Planes,157,S18_1662,Royale Belge,(071) 23 67 2555,"Boulevard Tirou, 255",Charleroi,CA,B-6000,Belgium,EMEA,Cartrain,Pascale,Medium
10351,0.3626373626373627,0.9934354485776804,1,0.24992518750914477,2004-12-03,SHIPPED,4,12,2004,Planes,157,S18_1662,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,London,CA,WX3 6FW,UK,EMEA,Brown,Ann,Medium
10373,0.2417582417582418,0.4194474835886214,4,0.08303046835192679,2005-01-31,SHIPPED,1,1,2005,Planes,157,S18_1662,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,Oulu,CA,90110,Finland,EMEA,Koskitalo,Pirkko,Small
10386,0.20879120879120883,0.3786925601750547,7,0.0648585694675336,2005-03-01,RESOLVED,1,3,2005,Planes,157,S18_1662,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,CA,28034,Spain,EMEA,Freyre,Diego,Small
10398,0.29670329670329676,1.0,11,0.2744688313149279,2005-03-30,SHIPPED,1,3,2005,Planes,157,S18_1662,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,CA,51100,France,EMEA,Henriot,Paul,Medium
10400,0.3076923076923077,1.0,1,0.43760270633726134,2005-04-01,SHIPPED,2,4,2005,Planes,157,S18_1662,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,San Jose,CA,94217,USA,EMEA,Frick,Sue,Medium
10416,0.19780219780219782,1.0,14,0.28454701128694393,2005-05-10,SHIPPED,2,5,2005,Planes,157,S18_1662,L'ordine Souveniers,0522-556555,Strada Provinciale 124,Reggio Emilia,CA,42100,Italy,EMEA,Moroni,Maurizio,Medium
10100,0.2637362637362638,1.0,3,0.3432823530017271,2003-01-06,SHIPPED,1,1,2003,Vintage Cars,170,S18_1749,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,Nashua,NH,62005,USA,EMEA,Young,Valarie,Medium
10110,0.39560439560439564,1.0,7,0.41077902779789527,2003-03-18,SHIPPED,1,3,2003,Vintage Cars,170,S18_1749,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Manchester,CA,EC2 5NT,UK,EMEA,Ashworth,Victoria,Medium
10124,0.16483516483516486,1.0,6,0.1745406660113068,2003-05-21,SHIPPED,2,5,2003,Vintage Cars,170,S18_1749,Signal Gift Stores,7025551838,8489 Strong St.,Las Vegas,NV,83030,USA,EMEA,King,Sue,Small
10149,0.3076923076923077,1.0,11,0.3597815401741238,2003-09-12,SHIPPED,3,9,2003,Vintage Cars,170,S18_1749,Signal Collectibles Ltd.,4155554312,2793 Furth Circle,Brisbane,CA,94217,USA,EMEA,Taylor,Sue,Medium
10162,0.2527472527472528,1.0,9,0.345157260634954,2003-10-18,SHIPPED,4,10,2003,Vintage Cars,170,S18_1749,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,San Francisco,CA,28034,USA,EMEA,Brown,Julie,Medium
10173,0.19780219780219782,1.0,13,0.22253830142191527,2003-11-05,SHIPPED,4,11,2003,Vintage Cars,170,S18_1749,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,CA,24100,Italy,EMEA,Rovelli,Giovanni,Medium
